"Identifiant";"Dénomination complète";"Type voie";"Arrondissement";"Longueur voie"
"14869";"VOIE EQ/13";"voie";"13e";""
"8914";"RUE ALPHONSE KARR";"rue";"19e";"215"
"8915";"PLACE ALPHONSE LAVERAN";"place";"05e";""
"9612";"PLACE DU CARDINAL AMETTE";"place";"15e";""
"13035";"RUE DE POUY";"rue";"13e";"95"
"8945";"RUE DE L'AMIRAL D'ESTAING";"rue";"16e";"180"
"8964";"RUE ANDRE COLLEDEBOEUF";"rue";"16e";"69"
"8765";"RUE DE L'ABBE GILLET";"rue";"16e";"74"
"8969";"RUE ANDRE MESSAGER";"rue";"18e";"154"
"8980";"ALLEE D'ANDREZIEUX";"allée";"18e";"250"
"8835";"RUE ALBERT CAMUS";"rue";"10e";"83"
"8838";"SQUARE ALBERT BARTHOLOME";"square";"15e";"57"
"11024";"PLACE GEORGES POMPIDOU";"place";"04e";"170"
"8852";"RUE ALBIN HALLER";"rue";"13e";"95"
"14673";"ROUTE DU MOULIN ROUGE";"route";"12e";"220"
"9796";"RUE CHARLES TOURNEMIRE";"rue";"17e";"155"
"9057";"RUE DE L'ARMEE D'ORIENT";"rue";"18e";"100"
"10979";"AVENUE DU GENERAL SARRAIL";"avenue";"16e";"560"
"11311";"PASSAGE DE L'HORLOGE A AUTOMATES";"passage";"03e";"127"
"11095";"SQUARE DU GRAISIVAUDAN";"square";"17e";"80"
"11353";"RUE INTERIEURE";"rue";"08e";"95"
"11004";"RUE GEORGES CITERNE";"rue";"15e";"103"
"10970";"AVENUE DU GENERAL MARGUERITTE";"avenue";"07e";"250"
"11017";"RUE GEORGES PITARD";"rue";"15e";"225"
"11011";"RUE GEORGES LARDENNOIS";"rue";"19e";"549"
"12296";"RUE MONJOL";"rue";"19e";"11"
"11961";"RUE DU LUNAIN";"rue";"14e";"142"
"8944";"RUE DE L'AMIRAL ROUSSIN";"rue";"15e";"554"
"8804";"RUE ADOLPHE JULLIEN";"rue";"01e";"13"
"10839";"RUE DES FRERES PERIER";"rue";"16e";"72"
"12408";"AVENUE MOZART";"avenue";"16e";"1180"
"13966";"RUE DE VAUCOULEURS";"rue";"11e";"270"
"11578";"PLACE JULES JOFFRIN";"place";"18e";""
"11156";"RUE GUERSANT";"rue";"17e";"445"
"10807";"RUE FRANCOIS MILLET";"rue";"16e";"96"
"13386";"RUE SARRETTE";"rue";"14e";"550"
"11083";"RUE GOSSEC";"rue";"12e";"103"
"9275";"RUE BENJAMIN CONSTANT";"rue";"19e";"105"
"9263";"VILLA DE BELLEVUE";"villa";"19e";"72"
"10177";"RUE DAVID D'ANGERS";"rue";"19e";"655"
"12293";"PLACE MONGE";"place";"05e";""
"11991";"PASSAGE MAIGROT-DELAUNAY";"passage";"20e";"68"
"13384";"RUE DE LA SAONE";"rue";"14e";"88"
"13771";"RUE DES TERRES AU CURE";"rue";"13e";"213"
"9656";"RUE CAUCHY";"rue";"15e";"510"
"9565";"RUE DU CAMBODGE";"rue";"20e";"173"
"13224";"IMPASSE RICHARD";"impasse";"15e";"30"
"8809";"VILLA DE L'ADOUR";"villa";"19e";"104"
"11365";"RUE DES ISLETTES";"rue";"18e";"120"
"11843";"IMPASSE DE LEVIS";"impasse";"17e";"19"
"12810";"IMPASSE PHILIDOR";"impasse";"20e";"17"
"14137";"RUE DE WATTIGNIES";"rue";"12e";"700"
"13534";"PONT DE SULLY";"pont";"04e,05e";"256"
"13053";"RUE DE PRESLES";"rue";"15e";"190"
"12253";"RUE MIGUEL HIDALGO";"rue";"19e";"265"
"9364";"VILLA DES BOERS";"villa";"19e";"80"
"11753";"AVENUE LEDRU-ROLLIN";"avenue";"11e,12e";"1540"
"10357";"RUE DU CANGE";"rue";"14e";"106"
"9647";"IMPASSE DE CASTEGGIO";"impasse";"20e";"72"
"10955";"RUE DU GENERAL FOY";"rue";"08e";"436"
"12382";"RUE DE MOSCOU";"rue";"08e";"460"
"12231";"RUE MEYERBEER";"rue";"09e";"70"
"12532";"RUE DE L'OISE";"rue";"19e";"63"
"11889";"RUE DU LOIRET";"rue";"13e";"102"
"10185";"RUE DEBELLEYME";"rue";"03e";"335"
"11525";"RUE JOMARD";"rue";"19e";"125"
"13381";"RUE SANTEUIL";"rue";"05e";"160"
"12282";"RUE MOLLIEN";"rue";"08e";"60"
"12824";"RUE DE PICPUS";"rue";"12e";"1835"
"13380";"RUE SANTERRE";"rue";"12e";"273"
"12614";"RUE DES PANOYAUX";"rue";"20e";"495"
"11566";"RUE JULES CESAR";"rue";"12e";"186"
"11723";"RUE LA VIEUVILLE";"rue";"18e";"173"
"13471";"AVENUE DE LA SOEUR ROSALIE";"avenue";"13e";"110"
"11038";"RUE DE GERGOVIE";"rue";"14e";"655"
"11508";"RUE JENNER";"rue";"13e";"450"
"10344";"RUE DREVET";"rue";"18e";"82"
"13589";"PLACE SAINT-FERDINAND";"place";"17e";""
"13543";"PLACE SUZANNE VALADON";"place";"18e";"40"
"13313";"RUE DES ROSES";"rue";"18e";"247"
"10745";"RUE DE LA FOLIE-MERICOURT";"rue";"11e";"960"
"9618";"RUE DU CARDINAL LEMOINE";"rue";"05e";"680"
"12776";"RUE PETIT";"rue";"19e";"1080"
"11874";"RUE LINNE";"rue";"05e";"245"
"11832";"RUE LE SUEUR";"rue";"16e";"250"
"15245";"QUAI DU MARCHE NEUF-MAURICE GRIMAUD";"quai";"04e";"155"
"13610";"BOULEVARD SAINT-JACQUES";"boulevard";"14e";"575"
"13737";"AVENUE DE TAILLEBOURG";"avenue";"11e";"155"
"10359";"RUE DU COUEDIC";"rue";"14e";"338"
"14148";"RUE YVART";"rue";"15e";"196"
"13593";"RUE SAINT-FLORENTIN";"rue";"01e,08e";"165"
"9367";"PLACE BOIELDIEU";"place";"02e";"29"
"9905";"RUE CLAUZEL";"rue";"09e";"184"
"11678";"RUE DE LANCRY";"rue";"10e";"540"
"12063";"RUE DU MARCHE POPINCOURT";"rue";"11e";"136"
"13574";"BOULEVARD SAINT-DENIS";"boulevard";"02e,03e,10e";"210"
"9406";"RUE BOUCHARDON";"rue";"10e";"220"
"9434";"QUAI DE BOURBON";"quai";"04e";"367"
"11933";"PONT LOUIS-PHILIPPE";"pont";"04e";"100"
"13628";"PONT SAINT-LOUIS";"pont";"04e";"67"
"11031";"PLACE DU GENERAL INGOLD";"place";"19e";"42"
"10445";"PLACE EDMOND MICHELET";"place";"04e";"50"
"10056";"VILLA DE LA FAISANDERIE";"villa";"16e";"90"
"10756";"RUE DES FONTAINES DU TEMPLE";"rue";"03e";"160"
"11145";"PLACE DU GUATEMALA";"place";"08e";""
"10512";"VILLA EMILE MEYER";"villa";"16e";"100"
"10148";"RUE DE DANTZIG";"rue";"15e";"745"
"10161";"RUE D'ARTAGNAN";"rue";"12e";"114"
"10546";"CITE DE L'ERMITAGE";"cité";"20e";"70"
"10187";"AVENUE DEBIDOUR";"avenue";"19e";"50"
"10827";"RUE FREDERIC LOLIEE";"rue";"20e";"82"
"10267";"ALLEE DIANE DE POITIERS";"allée";"19e";"228"
"10614";"RUE EUGENIE EBOUE";"rue";"12e";"110"
"10897";"VILLA GARNIER";"villa";"15e";"88"
"10913";"RUE GASTON TISSANDIER";"rue";"18e";"85"
"12120";"RUE DE LA MARSEILLAISE";"rue";"19e";"360"
"12137";"RUE MARYSE HILSZ";"rue";"20e";"450"
"12979";"RUE DE LA PORTE D'ISSY";"rue";"15e";"350"
"11762";"ALLEE LE GRAMAT";"allée";"15e";"147"
"12518";"RUE NUNGESSER ET COLI";"rue";"16e";"340"
"12667";"SQUARE PAUL BLANCHET";"square";"12e";"66"
"12558";"ALLEE DES ORGUES DE FLANDRE";"allée";"19e";"142"
"12593";"SQUARE DE PADIRAC";"square";"16e";"68"
"11443";"RUE JEAN CALVIN";"rue";"05e";"80"
"13004";"AVENUE DE LA PORTE DES TERNES";"avenue";"17e";"220"
"13005";"AVENUE DE LA PORTE DE VANVES";"avenue";"14e";"220"
"15189";"PLACETTE CLAUDE BOUVELLE";"placette";"17e";""
"11453";"RUE JEAN GIONO";"rue";"13e";"60"
"11931";"RUE LOUIS-NICOLAS CLERAMBAULT";"rue";"20e";"140"
"11937";"RUE LOUIS VICAT";"rue";"15e";"680"
"11999";"ALLEE MAINTENON";"allée";"06e";"50"
"12967";"AVENUE DE LA PORTE BRUNET";"avenue";"19e";"240"
"14803";"RUE RENE GOSCINNY";"rue";"13e";"175"
"14811";"PLACE ROMAIN GARY";"place";"15e";""
"14406";"VOIE W/16";"voie";"16e";"25"
"14272";"VOIE AZ/18";"voie";"18e";"32"
"14830";"VOIE U/10";"voie";"10e";"41"
"13483";"VILLA SONATINE";"villa";"19e";"60"
"14193";"VOIE AS/13";"voie";"13e";"40"
"14569";"AVENUE GORDON BENNETT";"avenue";"16e";"250"
"14021";"SQUARE DU VEXIN";"square";"19e";"55"
"13609";"SQUARE SAINT-IRENEE";"square";"11e";"55"
"14082";"RUE DE VIMOUTIERS";"rue";"13e";"98"
"14714";"RUE GEORGES ET MAI POLITZER";"rue";"12e";"240"
"14106";"SQUARE VITRUVE";"square";"20e";"165"
"14107";"SQUARE DE VIVARAIS";"square";"17e";"54"
"14165";"VOIE A/11";"voie";"11e";"24"
"13121";"PORTE RAMBUTEAU";"porte";"01e";""
"14166";"VOIE A/12";"voie";"12e";"105"
"13794";"RUE DES THERMOPYLES";"rue";"14e";"280"
"13806";"RUE THOMAS MANN";"rue";"13e";"420"
"14169";"VOIE AA/19";"voie";"19e";"26"
"13813";"RUE DE THORINS";"rue";"12e";"140"
"14757";"RUE DU GENERAL ALAIN DE BOISSIEU";"rue";"15e";"156"
"14189";"VOIE AX/20";"voie";"20e";"42"
"13886";"VILLA DES 3 COURONNES";"villa";"20e";"115"
"14764";"PLACE DE LA BERGERE D'IVRY";"place";"13e";""
"14760";"PLACE DU REVEREND PERE CARRE";"place";"08e";""
"14766";"PLACE COLUCHE";"place";"13e,14e";""
"14195";"VOIE B/5";"voie";"05e";"53"
"13237";"RUE RIESENER";"rue";"12e";"80"
"14767";"RUE ALBERT ROUSSEL";"rue";"17e";"185"
"13960";"PLACE DE VARSOVIE";"place";"16e";"120"
"15104";"PLACE HUBERTINE AUCLERT";"place";"11e";"39"
"15235";"PLACE OUSMANE SOW";"place";"15e";""
"11533";"RUE JOSEPH BARA";"rue";"06e";"169"
"14947";"PLACE ROBERT ANTELME";"place";"13e";""
"12459";"RUE NEUVE SAINT-PIERRE";"rue";"04e";"150"
"14978";"ALLEE HENRY DUNANT";"allée";"14e";"77"
"11591";"RUE JULES VERNE";"rue";"11e";"142"
"14993";"RUE JEANNE CHAUVIN";"rue";"13e";"158"
"14995";"PLACE PAUL DELOUVRIER";"place";"19e";""
"15003";"IMPASSE LEA BLAIN";"impasse";"16e";"31"
"15016";"RUE MARIE-LOUISE DUBREIL-JACOTIN";"rue";"13e";"35"
"12520";"RUE OBERKAMPF";"rue";"11e";"1230"
"12799";"RUE PETRARQUE";"rue";"16e";"160"
"12154";"PLACE MAUBERT";"place";"05e";""
"10095";"RUE CROIX DES PETITS CHAMPS";"rue";"01e";"373"
"12798";"RUE DES PETITS PERES";"rue";"02e";"80"
"14068";"AVENUE DE VILLARS";"avenue";"07e";"172"
"13618";"COUR SAINT-JOSEPH";"cour";"11e";"87"
"10218";"BOULEVARD DE DENAIN";"boulevard";"10e";"110"
"11224";"RUE DU HAVRE";"rue";"08e,09e";"156"
"9073";"AVENUE DES ARTS";"avenue";"17e";"33"
"12455";"AVENUE DE NEUILLY";"avenue";"16e,17e";"100"
"13396";"PASSAGE SAVART";"passage";"20e";"138"
"8926";"RUE D'AMBOISE";"rue";"02e";"95"
"9078";"PASSAGE DE L'ASILE";"passage";"11e";"70"
"12210";"PLACE DE MENILMONTANT";"place";"20e";""
"12508";"RUE NOTRE-DAME DE LORETTE";"rue";"09e";"485"
"10590";"RUE DE L'ETOILE";"rue";"17e";"220"
"13401";"VILLA DE SAXE";"villa";"07e";"100"
"12716";"RUE PAYENNE";"rue";"03e";"171"
"10671";"RUE FELIX VOISIN";"rue";"11e";"56"
"13642";"RUE SAINT-MAUR";"rue";"10e,11e";"1935"
"9216";"RUE DE BAZEILLES";"rue";"05e";"42"
"12191";"AVENUE DE MAZAGRAN";"avenue";"14e";"55"
"11113";"RUE DE LA GRANGE BATELIERE";"rue";"09e";"176"
"15356";"RUE DOROTHEA LANGE";"rue";"13e";""
"12441";"RUE NATIONALE";"rue";"13e";"1320"
"15359";"RUE JACQUES MONORY";"rue";"13e";""
"9000";"IMPASSE D'ANTIN";"impasse";"08e";"167"
"11416";"RUE DE JARENTE";"rue";"04e";"98"
"11401";"VILLA JAMOT";"villa";"14e";"280"
"13976";"RUE DE LA VEGA";"rue";"12e";"390"
"12327";"RUE DE MONTEMPOIVRE";"rue";"12e";"290"
"15364";"COURS PAUL RICARD";"cours";"08e";""
"14452";"VOIE BS/16";"voie";"16e";"600"
"14312";"VOIE CX/12";"voie";"12e";"150"
"9040";"RUE D'ARGENTEUIL";"rue";"01e";"284"
"13985";"RUE DE VENTADOUR";"rue";"01e";"69"
"14414";"VOIE BH/17";"voie";"17e";"150"
"13198";"RUE RENNEQUIN";"rue";"17e";"575"
"12125";"RUE MARTEL";"rue";"10e";"155"
"14333";"VOIE EN/20";"voie";"20e";"350"
"11118";"RUE GREGOIRE DE TOURS";"rue";"06e";"212"
"13785";"SQUARE THEODORE JUDLIN";"square";"15e";"44"
"13567";"ROND-POINT SAINT-CHARLES";"rond-point";"15e";""
"11758";"IMPASSE LEGER";"impasse";"17e";"70"
"15126";"PASSAGE MIRIAM MAKEBA";"passage";"12e";"60"
"15022";"PLACE CECILE BRUNSCHVICG";"place";"18e";"18"
"13433";"RUE DU SERGENT HOFF";"rue";"17e";"70"
"14894";"PLACE SALVADOR ALLENDE";"place";"07e";""
"15066";"RUE MSTISLAV ROSTROPOVITCH";"rue";"17e";""
"14910";"RUE RUDOLF NOUREEV";"rue";"17e";"24"
"14906";"RUE ELSA MORANTE";"rue";"13e";"84"
"14907";"PLACE GILBERT PRIVAT";"place";"14e";"45"
"12845";"RUE PIERRE GIRARD";"rue";"19e";"63"
"15201";"ALLEE STEFA SKURNIK";"allée";"11e,20e";""
"14917";"RUE PAU CASALS";"rue";"13e";"85"
"14921";"ESPLANADE HABIB BOURGUIBA";"esplanade";"07e";"360"
"15089";"VOIE ALPHONSE LOUBAT";"voie";"20e";"136"
"14935";"PLACE JUSTIN GODART";"place";"06e";"165"
"10143";"RUE DANIEL STERN";"rue";"15e";"200"
"15226";"ALLEE YVETTE GUILBERT";"allée";"17e";""
"13572";"IMPASSE SAINT-CLAUDE";"impasse";"03e";"46"
"12710";"PLACE PAUL VERLAINE";"place";"13e";""
"12203";"RUE MELINGUE";"rue";"19e";"260"
"9629";"RUE CARPEAUX";"rue";"18e";"345"
"13449";"RUE DE SFAX";"rue";"16e";"83"
"9770";"RUE CHARLES FRIEDEL";"rue";"20e";"120"
"9105";"BOULEVARD AUGUSTE BLANQUI";"boulevard";"13e";"1040"
"9694";"RUE CHAMBIGES";"rue";"08e";"85"
"10541";"RUE ERCKMANN-CHATRIAN";"rue";"18e";"46"
"14143";"RUE WURTZ";"rue";"13e";"325"
"15019";"RUE LEON SCHWARTZENBERG";"rue";"10e";"73"
"10289";"AVENUE DU DOCTEUR BROUARDEL";"avenue";"07e";"113"
"14867";"VILLA SAINT-FARGEAU";"villa";"20e";""
"15149";"RUE MADELEINE REBERIOUX";"rue";"18e";"114"
"14882";"PLACE MICHEL PETRUCCIANI";"place";"18e";"22"
"15058";"PLACE LOUIS BAILLOT";"place";"18e";"48"
"9391";"IMPASSE BON SECOURS";"impasse";"11e";"70"
"12681";"RUE PAUL DUBOIS";"rue";"03e";"65"
"15200";"PLACE MONIQUE ANTOINE";"place";"03e,04e";""
"15086";"PLACE BLANCHE LEFEBVRE";"place";"17e";"33"
"15210";"PARVIS ALAN TURING";"parvis";"13e";""
"10237";"RUE DESCOS";"rue";"12e";"45"
"9703";"RUE CHAMPFLEURY";"rue";"07e";"95"
"9927";"RUE CLODION";"rue";"15e";"65"
"9742";"RUE CHARCOT";"rue";"13e";"330"
"9984";"RUE DU COMMANDANT LAMY";"rue";"11e";"105"
"8780";"RUE ABEL";"rue";"12e";"260"
"10146";"RUE DANTON";"rue";"06e";"180"
"10623";"IMPASSE EVEILLARD";"impasse";"20e";"35"
"10043";"RUE CORIOLIS";"rue";"12e";"452"
"13214";"RUE DE LA REUNION";"rue";"20e";"800"
"11360";"RUE IRENEE BLANC";"rue";"20e";"260"
"10322";"RUE DOLOMIEU";"rue";"05e";"25"
"13920";"RUE DES URSINS";"rue";"04e";"113"
"10021";"PLACE CONSTANTIN PECQUEUR";"place";"18e";""
"9509";"RUE BROWN-SEQUARD";"rue";"15e";"132"
"10915";"RUE DES GATINES";"rue";"20e";"215"
"12592";"PLACE PABLO PICASSO";"place";"06e,14e";""
"11452";"RUE JEAN DOLLFUS";"rue";"18e";"148"
"11390";"RUE JACQUES KABLE";"rue";"18e";"135"
"8795";"RUE ACHILLE";"rue";"20e";"33"
"13802";"RUE THIMONNIER";"rue";"09e";"88"
"9161";"RUE BALNY D'AVRICOURT";"rue";"17e";"75"
"13235";"RUE RICHOMME";"rue";"18e";"175"
"12523";"RUE OCTAVE FEUILLET";"rue";"16e";"390"
"14329";"VOIE EK/20";"voie";"20e";"105"
"11028";"RUE GERARD";"rue";"13e";"160"
"9525";"RUE BUFFAULT";"rue";"09e";"197"
"11029";"RUE GERARD PHILIPE";"rue";"16e";"98"
"12569";"RUE D'ORMESSON";"rue";"04e";"95"
"12218";"RUE MESLAY";"rue";"03e";"545"
"9183";"PASSAGE BARTHELEMY";"passage";"10e";"50"
"9061";"RUE D'ARRAS";"rue";"05e";"84"
"9236";"CITE BEAUREPAIRE";"cité";"02e";"55"
"12468";"RUE DE NICE";"rue";"11e";"137"
"13701";"RUE SAINTE-CECILE";"rue";"09e";"196"
"10186";"CITE DEBERGUE";"cité";"12e";"82"
"15367";"PLACE MARTINE DURLACH";"place";"19e";""
"10709";"RUE DES FETES";"rue";"19e";"149"
"11543";"PASSAGE JOSSET";"passage";"11e";"84"
"14316";"VOIE DB/12";"voie";"12e";"170"
"14500";"VOIE BB/14";"voie";"14e";"600"
"14554";"PORTE DE BOULOGNE";"porte";"16e";""
"14210";"VOIE C/10";"voie";"10e";"12"
"14464";"VOIE CB/16";"voie";"16e";"200"
"14628";"ROUTE DE LA BELLE ETOILE";"route";"12e";"850"
"14632";"ROUTE DE LA BRASSERIE";"route";"12e";"350"
"12302";"RUE MONSIEUR LE PRINCE";"rue";"06e";"450"
"9931";"PASSAGE DU CLOS BRUNEAU";"passage";"05e";"47"
"13465";"PASSAGE DES SINGES";"passage";"04e";"35"
"10006";"RUE DE CONDE";"rue";"06e";"265"
"14454";"VOIE BU/16";"voie";"16e";"150"
"12599";"RUE PAJOU";"rue";"16e";"77"
"15321";"RUE JULIETTE RECAMIER";"rue";"07e";"73"
"13116";"IMPASSE RAFFET";"impasse";"16e";"30"
"12631";"RUE DU PARC ROYAL";"rue";"03e";"173"
"13657";"RUE SAINT-PAUL";"rue";"04e";"281"
"11293";"CITE HERON";"cité";"10e";"80"
"9832";"IMPASSE CHAUSSON";"impasse";"10e";"100"
"10418";"RUE EBLE";"rue";"07e";"200"
"13680";"RUE DE SAINT-SENOCH";"rue";"17e";"165"
"12270";"AVENUE MODERNE";"avenue";"19e";"22"
"11196";"RUE DES HAIES";"rue";"20e";"700"
"10347";"IMPASSE DRUINOT";"impasse";"12e";"70"
"13162";"RUE DES RECOLLETS";"rue";"10e";"265"
"10914";"PASSAGE GATBOIS";"passage";"12e";"125"
"10757";"RUE DE FONTARABIE";"rue";"20e";"290"
"10444";"RUE EDMOND GUILLOUT";"rue";"15e";"67"
"13326";"RUE DE ROUEN";"rue";"19e";"145"
"9164";"RUE DE LA BANQUE";"rue";"02e";"280"
"14109";"RUE VIVIENNE";"rue";"01e,02e";"640"
"15347";"AVENUE ANNE-EUGENIE MILLERET DE BROU";"avenue";"16e";"79"
"15345";"RUE ELISABETH VIGEE LE BRUN";"rue";"15e";"167"
"11334";"PONT D'IENA";"pont";"07e,16e";"157"
"13013";"RUE PORTEFOIN";"rue";"03e";"142"
"10184";"RUE DU DEBARCADERE";"rue";"17e";"200"
"9837";"RUE DU CHEMIN DE FER";"rue";"19e";"405"
"9345";"RUE BIXIO";"rue";"07e";"110"
"9909";"RUE CLEMENCE ROYER";"rue";"01e";"13"
"12398";"RUE DU MOULIN VERT";"rue";"14e";"682"
"11965";"RUE DE LUYNES";"rue";"07e";"90"
"10882";"AVENUE GAMBETTA";"avenue";"20e";"2280"
"9744";"RUE CHARDON-LAGACHE";"rue";"16e";"950"
"12858";"RUE PIERRE LEROUX";"rue";"07e";"264"
"11067";"RUE DES GLYCINES";"rue";"13e";"51"
"14032";"RUE VICTOR CONSIDERANT";"rue";"14e";"120"
"13897";"RUE TROUSSEAU";"rue";"11e";"290"
"13540";"PASSAGE DU SURMELIN";"passage";"20e";"110"
"13126";"RUE RAMPAL";"rue";"19e";"200"
"11086";"RUE GOUNOD";"rue";"17e";"165"
"9788";"IMPASSE CHARLES PETIT";"impasse";"11e";"57"
"9344";"PLACE DE BITCHE";"place";"19e";"68"
"14151";"RUE DE L'YVETTE";"rue";"16e";"194"
"12252";"RUE DES MIGNOTTES";"rue";"19e";"70"
"13106";"IMPASSE QUESTRE";"impasse";"11e";"55"
"13062";"IMPASSE DES PRIMEVERES";"impasse";"11e";"140"
"12818";"RUE PIAT";"rue";"20e";"370"
"13850";"PASSAGE DES TOURELLES";"passage";"20e";"190"
"13832";"PONT DE TOLBIAC";"pont";"12e,13e";"200"
"9411";"RUE BOUCRY";"rue";"18e";"300"
"11346";"VILLA INDUSTRIELLE";"villa";"20e";"50"
"9725";"RUE DES CHANTRES";"rue";"04e";"50"
"9705";"RUE CHAMPIONNET";"rue";"18e";"1870"
"11997";"AVENUE DU MAINE";"avenue";"14e,15e";"1931"
"9460";"IMPASSE BOUVART";"impasse";"05e";"26"
"15303";"PLACE DES EMEUTES DE STONEWALL";"place";"04e";""
"11700";"RUE LARRIBE";"rue";"08e";"60"
"13167";"RUE REGIS";"rue";"06e";"63"
"14112";"RUE VOLNEY";"rue";"02e";"134"
"10796";"RUE FRANCOEUR";"rue";"18e";"265"
"10149";"HAMEAU DU DANUBE";"hameau";"19e";"125"
"12725";"IMPASSE DU PELERIN";"impasse";"17e";"84"
"9884";"RUE DE LA CITE UNIVERSITAIRE";"rue";"14e";"150"
"10615";"RUE EULER";"rue";"08e";"118"
"13172";"AVENUE REILLE";"avenue";"14e";"890"
"9335";"RUE BIGNON";"rue";"12e";"90"
"9190";"RUE DE BASSANO";"rue";"08e,16e";"500"
"12215";"RUE MERLIN";"rue";"11e";"320"
"13338";"RUE ROY";"rue";"08e";"116"
"11164";"RUE GUILLAUME TELL";"rue";"17e";"245"
"12135";"RUE DES MARTYRS";"rue";"09e,18e";"885"
"11898";"RUE DE LORRAINE";"rue";"19e";"375"
"9134";"RUE D'AUTEUIL";"rue";"16e";"732"
"13909";"RUE DU TUNNEL";"rue";"19e";"93"
"13907";"RUE DE TUNIS";"rue";"11e";"134"
"13841";"RUE TORRICELLI";"rue";"17e";"185"
"13868";"RUE DE TRAKTIR";"rue";"16e";"50"
"13451";"RUE SIBOUR";"rue";"10e";"70"
"11691";"RUE DE LAPPE";"rue";"11e";"265"
"11027";"RUE GERANDO";"rue";"09e";"172"
"10595";"RUE EUGENE DELACROIX";"rue";"16e";"152"
"15331";"RUE DU FRET";"rue";"18e";"68"
"13780";"RUE THENARD";"rue";"05e";"120"
"8902";"PONT DE L'ALMA";"pont";"07e,08e,16e";"153"
"9439";"IMPASSE DES BOURDONNAIS";"impasse";"01e";"42"
"12190";"RUE MAYRAN";"rue";"09e";"137"
"10029";"RUE COPERNIC";"rue";"16e";"390"
"11719";"RUE LAURISTON";"rue";"16e";"1012"
"11704";"RUE LASSUS";"rue";"19e";"100"
"11689";"RUE LAPLACE";"rue";"05e";"95"
"9479";"RUE BREMONTIER";"rue";"17e";"155"
"10173";"PLACE DAUPHINE";"place";"01e";"102"
"14669";"COURS DES MARECHAUX";"cours";"12e";"425"
"9098";"RUE AUDRAN";"rue";"18e";"57"
"11092";"RUE GOZLIN";"rue";"06e";"60"
"10974";"RUE DU GENERAL ESTIENNE";"rue";"15e";"51"
"11030";"RUE GERARD DE NERVAL";"rue";"18e";"168"
"11418";"COUR JASMIN";"cour";"16e";"32"
"10047";"RUE DE LA CORREZE";"rue";"19e";"40"
"10054";"PLACE DE COSTA RICA";"place";"16e";""
"10469";"PLACE DE L'EGLISE DE L'ASSOMPTION";"place";"16e";"32"
"10754";"RUE DE LA FONTAINE AU ROI";"rue";"11e";"850"
"10250";"ALLEE DES REFUZNIKS";"allée";"07e";"152"
"10592";"RUE EUGENE ATGET";"rue";"13e";"117"
"11254";"RUE HENRI DUVERNOIS";"rue";"20e";"470"
"10291";"PLACE DU DOCTEUR FELIX LOBLIGEOIS";"place";"17e";"92"
"11746";"VILLA LECONTE DE LISLE";"villa";"16e";"26"
"12988";"AVENUE DE LA PORTE DE MONTREUIL";"avenue";"20e";"160"
"11806";"RUE LEON-MAURICE NORDMANN";"rue";"13e";"400"
"12994";"PLACE DE LA PORTE DE PASSY";"place";"16e";"68"
"14254";"VOIE H/12";"voie";"12e";"40"
"12692";"RUE PAULINE KERGOMARD";"rue";"20e";"137"
"12700";"RUE PAUL MEURICE";"rue";"20e";"376"
"12769";"BOULEVARD PERSHING";"boulevard";"17e";"450"
"12164";"PLACE MAURICE BARRES";"place";"01e";"28"
"12172";"RUE MAURICE MAIGNEN";"rue";"15e";"108"
"12184";"RUE MAX JACOB";"rue";"13e";"200"
"11480";"RUE JEAN ET MARIE MOINON";"rue";"10e";"200"
"12238";"RUE MICHEL BREAL";"rue";"13e";"43"
"12251";"SQUARE MIGNOT";"square";"16e";"51"
"12307";"PLACE DE LA MONTAGNE DU GOULET";"place";"15e";""
"11592";"RUE JULIA BARTET";"rue";"14e";"240"
"12073";"AVENUE DU MARECHAL FAYOLLE";"avenue";"16e";"800"
"12963";"PLACE DE LA PORTE D'AUTEUIL";"place";"16e";""
"13993";"AVENUE DE VERDUN";"avenue";"10e";"200"
"13293";"SQUARE ROLAND GARROS";"square";"20e";"44"
"14241";"VOIE F/15";"voie";"15e";"42"
"14361";"VOIE T/16";"voie";"16e";"45"
"14276";"VOIE M/19";"voie";"19e";"26"
"14283";"VOIE CC/12";"voie";"12e";"325"
"14517";"VOIE C/19";"voie";"19e";"53"
"13600";"PLACE SAINT-GERVAIS";"place";"04e";"66"
"13622";"RUE SAINT-JUST";"rue";"17e";"150"
"14092";"PLACE DU 25 AOUT 1944";"place";"14e";"78"
"13675";"RUE SAINT-SAENS";"rue";"15e";"190"
"13703";"VILLA SAINTE-CROIX";"villa";"17e";"95"
"14730";"ALLEE DU COMMANDANT RAYNAL";"allée";"15e";"40"
"14163";"VOIE A/7";"voie";"07e";"35"
"13100";"RUE DU QUATRE SEPTEMBRE";"rue";"02e";"520"
"13110";"SQUARE RACAN";"square";"16e";"68"
"13147";"RUE RAYMOND ARON";"rue";"13e";"190"
"13750";"SQUARE DU TARN";"square";"17e";"25"
"14158";"PASSAGE DU SOUVENIR";"passage";"08e,17e";""
"14740";"PLACE DE L'EDIT DE NANTES";"place";"19e";""
"13156";"RUE RAYMOND QUENEAU";"rue";"18e";"144"
"13798";"BOULEVARD THIERRY DE MARTEL";"boulevard";"16e";"210"
"14168";"VOIE AA/13";"voie";"13e";"30"
"13183";"RUE REMY DE GOURMONT";"rue";"19e";"154"
